Date,Time,CE_21500,CE_21600,CE_22000,CE_22200,CE_22250,CE_22300,CE_22350,CE_22400,CE_22450,CE_22500,CE_22550,CE_22600,CE_22650,CE_22700,CE_22750,CE_22800,CE_22850,CE_22900,CE_22950,CE_23000,CE_23050,CE_23100,CE_23150,CE_23200,CE_23250,CE_23300,CE_23350,CE_23400,CE_23450,CE_23500,CE_23550,CE_23600,CE_23650,CE_23700,CE_23750,CE_23800,CE_23850,CE_23900,CE_23950,CE_24000,CE_24050,CE_24100,CE_24150,CE_24200,CE_24250,CE_24300,CE_24350,CE_24400,CE_24450,CE_24500,CE_24550,CE_24600,CE_24650,CE_24700,CE_24750,CE_24800,CE_24850,CE_24900,CE_24950,CE_25000,CE_25050,CE_25100,CE_25200,CE_25300,CE_25350,CE_25400,CE_25450,CE_25500,CE_25550,CE_25600,CE_25650,CE_25700,CE_25750,CE_25800,CE_25850,CE_25900,CE_25950,CE_26000,CE_26050,PE_21400,PE_21500,PE_21600,PE_21700,PE_21800,PE_21900,PE_22000,PE_22100,PE_22150,PE_22200,PE_22250,PE_22300,PE_22350,PE_22400,PE_22450,PE_22500,PE_22550,PE_22600,PE_22650,PE_22700,PE_22750,PE_22800,PE_22850,PE_22900,PE_22950,PE_23000,PE_23050,PE_23100,PE_23150,PE_23200,PE_23250,PE_23300,PE_23350,PE_23400,PE_23450,PE_23500,PE_23550,PE_23600,PE_23650,PE_23700,PE_23750,PE_23800,PE_23850,PE_23900,PE_23950,PE_24000,PE_24050,PE_24100,PE_24150,PE_24200,PE_24250,PE_24300,PE_24350,PE_24400,PE_24450,PE_24500,PE_24550,PE_24600,PE_24700,PE_24750,PE_24800,PE_24850,PE_24900,PE_24950,PE_25000,PE_25050,PE_25100,PE_25150,PE_25200,PE_25250,PE_25300,PE_25350,PE_25400,PE_25450,PE_25500,PE_25550,PE_25600,PE_25650,PE_25700,PE_25750,PE_25800,PE_25850,PE_25900,PE_25950,PE_26000,PE_26050
2025-01-04,11:45,,,,,,,,,,1134.05,,,,,,913.45,,,,775.5,,,,636.35,,577.8,,518.95,,465.0,,413.25,,367.35,344.15,324.7,302.45,281.5,,251.35,,214.55,201.4,185.35,172.9,161.2,147.85,138.15,,119.35,,102.55,,87.8,81.35,75.7,71.0,64.0,,,,,,,,,,,,,,,,,,,,,,60.65,66.85,,,88.7,99.3,112.35,123.2,,135.55,,152.25,,171.95,,190.35,,210.35,,234.85,,258.3,,287.8,298.0,314.65,329.35,346.6,,379.05,,416.0,,459.6,,501.95,515.7,555.35,,604.45,,656.0,,,,778.95,,832.25,,,,,,,,1141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,11:50,2000.0,,1550.0,,,,,,,1155.95,,,,,,923.75,,,,784.15,,709.5,,650.5,,581.3,,529.0,,473.5,,,393.35,374.55,,330.5,,289.7,267.15,256.8,235.05,219.05,204.25,190.25,,162.95,149.7,141.35,129.85,121.25,,103.8,,88.35,82.55,77.0,,64.05,,,,,,,,,,,,,,,,,,,,,,61.05,66.5,,81.1,90.0,97.75,111.8,119.8,,133.7,142.85,149.3,,166.05,,187.75,,207.4,,229.85,,252.95,,,,309.4,325.75,339.55,,372.95,,414.25,,451.9,,494.95,526.75,541.3,570.25,,,644.25,,700.05,,772.75,,828.7,,904.25,,,,,,1123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,11:55,,,1543.15,,,1306.75,,,,1144.0,,,,,,917.8,,,,773.3,,,,645.0,,583.0,,522.5,,467.15,443.0,422.05,,366.95,,322.85,,284.9,270.9,251.65,232.35,218.05,202.35,186.55,,160.9,148.9,137.75,,118.45,,103.05,,,81.85,75.0,,,,,,,,,,,,,,,,,,,,,,,,61.3,67.7,,81.0,90.45,99.85,114.25,122.9,,136.7,,151.5,159.95,167.75,,190.45,,210.0,,231.35,,255.9,,284.15,,315.0,327.45,346.6,361.65,378.05,,414.15,,457.95,,505.0,,546.15,,595.25,,651.85,,706.0,,779.3,,,,904.25,,,,,,1131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:00,2000.0,,,,,,,,,1134.95,,,,,,917.55,,,,773.6,,706.6,,641.05,,577.6,,522.15,,471.45,,415.75,393.35,369.75,,326.55,,286.0,,254.75,230.05,217.35,198.25,188.3,174.1,162.0,,138.25,,120.2,,103.05,,88.2,,75.2,,64.0,,,,,,,,,,,,,,,,,,,,,,60.75,66.45,,80.35,87.55,,111.05,120.3,,133.45,,148.65,162.6,168.95,,188.6,196.2,206.8,225.6,231.75,,253.55,,280.6,298.0,310.65,,343.85,361.65,376.0,394.8,412.55,,456.5,,498.6,,547.0,570.25,603.0,,658.2,,716.3,,773.2,,836.0,,909.2,,,,1062.0,,1143.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:05,,,1557.7,,,,,,,1141.0,,,,,,905.65,,835.75,,761.3,,702.3,,632.35,,569.0,,514.8,,463.2,,409.7,,363.0,,318.5,303.3,283.55,,249.0,,214.15,198.25,183.3,172.8,158.95,,136.55,,118.0,111.55,102.45,,86.95,,75.95,,62.9,,,,,,,,,,,,,,,,,,,,,,,67.45,,79.9,89.5,99.45,113.2,120.45,,134.55,,150.75,,168.0,,190.2,,208.85,222.1,233.55,,255.45,271.15,282.75,300.6,315.55,,345.0,,381.0,,419.55,,,484.85,502.5,526.75,545.6,,596.0,,653.95,,716.3,,783.0,,841.45,,908.45,,,,,,1139.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:10,,1940.0,1572.0,,,,,,,,,,,,,918.2,890.0,,,778.1,,,,643.6,604.95,592.0,,530.0,,470.9,,417.55,401.95,374.05,352.8,327.15,,286.1,272.2,252.5,230.05,216.85,202.6,187.4,174.3,161.85,,139.35,,119.3,111.5,103.35,,89.0,,76.9,71.0,65.0,,,,,,,,,,,,,,,,,,,,,,60.5,66.95,,77.25,91.15,96.9,111.5,117.65,,132.6,,148.15,,165.0,,186.35,,200.35,,226.25,,253.65,261.15,279.3,300.6,307.05,,336.1,,374.2,,405.0,442.15,446.65,462.75,494.55,,532.2,570.25,,,639.35,,,,770.2,,820.0,,,,,,,,1118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:15,,,,,,,,,,1184.0,,,,,,949.6,,869.0,,785.4,,723.0,,664.0,,601.0,,543.0,,478.4,,426.3,411.25,377.3,363.05,334.15,314.3,290.5,279.75,257.1,243.7,225.55,210.4,190.5,177.35,164.35,155.25,141.0,133.8,120.6,114.35,103.6,,88.3,82.2,76.0,72.0,65.5,,,,,,,,,,,,,,,,,,,,,,57.95,66.3,54.5,,84.65,,108.3,116.3,,125.65,,143.9,162.6,160.5,,181.6,,197.5,205.2,221.8,,245.65,254.9,265.5,281.65,303.55,311.35,330.0,337.75,365.0,378.6,400.3,,431.45,453.0,487.55,495.4,531.15,,576.25,,623.95,661.7,689.3,,750.1,,,,876.85,,949.85,,1062.0,,1104.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:20,,,1605.6,,,1306.75,,1212.0,,1179.0,,1077.95,1050.0,,,930.2,,874.85,,799.0,,718.8,,671.7,,605.1,,528.45,,489.15,,435.0,,387.65,,340.0,,299.45,,264.9,,224.95,205.0,194.0,175.75,169.45,,143.95,,124.6,,104.45,97.5,90.0,,78.05,70.0,65.5,,,,,,,,,,,,,,,,,,,,,,57.95,64.7,68.9,,84.75,,105.0,114.1,,128.0,,139.4,156.05,162.85,,176.0,,201.05,,221.55,,239.65,,265.05,286.4,292.55,316.8,323.2,,355.5,386.4,394.95,,437.05,,471.75,,520.25,,576.05,,639.3,652.65,,,743.55,,,,,,,,,,1093.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:25,,,,,,,,,,,,1077.45,,,,930.0,,,,790.0,,716.55,,654.0,,589.6,,537.8,,477.8,,427.0,,375.45,,333.85,,,,256.0,,222.85,207.4,189.05,176.2,164.4,152.05,142.1,,121.1,,104.0,97.5,89.3,,76.65,,,,,,,,,,,,,,,,,,,,,,,,60.4,67.55,72.1,77.5,85.95,96.2,109.15,116.3,122.4,130.8,,144.95,,162.0,,182.4,,201.05,210.45,222.15,,248.45,,270.6,287.65,303.25,,332.7,,367.05,,405.3,,442.65,,488.4,,531.65,550.85,,,,655.55,684.2,,756.45,,,,,,970.1,,,,1111.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:30,,,,,,,,,,,,,,,,,,872.65,,784.0,,723.55,,,629.45,600.0,,541.2,515.5,474.15,,432.65,,385.5,,333.95,,298.95,276.15,254.7,244.0,219.6,,189.7,175.4,167.95,153.3,140.35,,120.45,,103.4,,,,76.55,71.0,66.9,,,,,,,,,,,,,,,,,,,,,,,67.85,69.55,,87.45,93.15,109.35,117.7,,128.0,,145.8,,161.05,,182.55,,201.0,210.65,216.9,,241.45,,,288.35,304.05,,331.2,,364.0,373.0,400.55,,444.8,,482.15,,527.45,,565.6,,618.75,650.65,677.8,,756.25,,802.2,,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:35,,,,,,,,,,,,,,,,,,,,799.2,,,,,,609.0,,545.0,,485.75,443.0,430.15,,384.1,,334.75,,301.55,,262.2,,228.3,212.05,194.55,181.9,168.15,,144.6,,124.55,,106.5,,89.6,,78.8,71.0,66.9,,,,,,,,,,,,,,,,,,,,,,58.5,66.0,69.8,,85.8,93.45,105.4,112.3,126.0,124.8,,139.95,,158.25,,178.45,,196.85,206.75,217.75,,240.3,,,,296.35,,325.55,336.0,358.0,378.05,,,433.5,,476.85,,519.0,,568.9,,630.0,,669.3,,752.0,,,,,,,,,,1090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:40,,,1582.55,,,,,,,,,1090.0,,,,,,,,806.05,,,,656.3,,609.0,,,518.0,489.7,455.0,438.5,,384.8,,342.0,,296.75,,264.9,,225.55,,195.95,180.7,169.85,,142.65,,125.0,,105.95,95.9,,,79.05,71.0,65.6,,,,,,,,,,,,,,,,,,,,,,,65.05,69.15,,83.45,93.0,103.55,112.5,,126.95,,139.15,148.0,156.4,,173.75,,,205.85,213.7,220.05,237.65,,265.8,,290.0,,323.1,338.8,357.85,,393.3,,431.2,452.1,469.15,,513.45,,568.9,,,640.0,,,732.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:45,,,,,,,,,,,,,,,,937.8,,,,789.25,,,,656.95,625.0,591.0,,,497.75,479.05,,419.95,,378.2,,333.45,,290.85,271.1,257.7,,,,189.15,176.25,165.0,,139.8,,120.7,111.9,103.6,,88.0,,76.15,,63.6,,,,,,,,,,,,,,,,,,,,,,60.65,66.75,71.2,,,,107.75,117.95,,129.25,,143.2,,159.95,,180.0,,200.0,215.75,220.25,,248.1,,271.65,283.55,299.0,,330.05,,362.55,379.5,398.05,423.0,438.05,,480.8,513.9,523.7,549.2,,,633.95,,,,745.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:50,,,1571.0,,,,,,,1163.0,,,,,,,,,,785.45,,717.4,,652.25,,588.0,,,,475.5,445.85,427.65,,372.1,,332.25,,290.0,271.0,255.5,,220.85,,189.15,174.65,161.2,,139.05,,119.55,110.15,102.35,,,,76.25,,64.95,,,,,,,,,,,,,,,,,,,,,,,67.9,71.15,,86.0,95.5,108.4,118.25,,129.5,,144.5,154.45,160.4,,179.7,189.0,198.8,,222.8,,247.05,,272.0,,301.6,,336.0,,367.05,383.65,401.0,,441.0,,488.5,,534.4,,,,,,685.65,,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,12:55,2000.0,,,,,,,,,1157.8,,,,,,922.3,,,,783.05,,707.65,,651.0,,584.0,,532.05,,477.7,,417.0,,370.6,,327.0,,284.4,,255.05,,,,188.2,171.25,160.25,,139.85,,119.75,,99.95,,87.2,,75.45,,63.0,,,,,,,,,,,,,,,,,,,,,,,67.65,72.7,,,97.55,109.15,117.75,,130.1,,149.0,,163.65,,181.0,193.4,203.2,214.8,226.85,,246.7,,,,302.85,,338.0,354.75,367.65,396.7,411.3,,448.0,,488.25,,536.3,,,,644.0,,700.95,,756.45,,,,,,,,,,1125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:00,,,1551.7,,,,,,,1147.95,,,,,,907.9,,,,772.65,,697.6,750.85,639.85,,573.5,,522.05,,469.4,,415.5,,368.0,,324.95,300.0,282.5,261.0,250.85,,210.55,196.05,182.65,169.0,159.6,146.75,134.15,124.65,117.0,,98.25,,85.05,,73.0,,61.95,,,,,,,,,,,,,,,,,,,,,,60.45,67.6,,81.9,88.95,,109.65,118.9,,132.95,,147.95,156.65,165.9,,184.45,196.5,,,230.2,238.8,254.95,,284.35,,307.95,,339.85,361.45,378.0,395.0,412.5,,451.25,,494.5,,543.25,,,,649.35,,,,768.5,,,,,,,,,,1129.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:05,,,,,,,,,,,,,,,,910.75,,834.3,,768.2,,695.0,,633.05,,572.05,,513.0,487.5,458.5,437.3,412.3,,363.0,,317.2,299.05,281.7,261.0,246.45,,210.65,196.45,182.0,166.9,157.0,144.25,134.95,,114.85,,98.45,,83.85,,73.45,,,,,,,,,,,,,,,,,,,,,,,,61.85,69.2,,81.9,89.1,99.55,112.05,121.0,,134.45,,150.1,,166.7,,189.0,197.45,,,231.45,,254.45,,282.35,296.1,313.8,,342.05,,379.0,,417.4,,455.5,,500.55,524.95,548.55,,,,653.1,,,,776.25,,837.4,,907.4,,982.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:10,,,,,,,,,,,,,,,,908.4,,834.3,,768.55,,695.0,,638.55,,572.3,,516.5,,460.0,433.15,412.05,,361.4,,318.2,,278.5,262.7,245.6,,212.05,,181.45,,157.8,146.0,136.0,124.65,115.85,,,,84.2,,73.05,,,,,,,,,,,,,,,,,,,,,,,,,68.6,,,88.35,98.35,111.25,121.95,,134.25,,149.6,,165.55,,187.6,197.45,,218.75,229.9,,252.6,,281.0,291.75,310.5,,342.65,,377.95,,413.95,,456.55,,501.45,,548.5,567.65,,,647.7,,,,777.0,,838.9,,,,982.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:15,,,1540.0,,,,,,,1128.05,,,,,,908.55,,838.05,,763.75,,,,631.0,,568.15,,519.65,,464.4,431.1,406.4,,365.45,,320.85,,274.4,,248.7,,211.5,,182.65,,159.2,,133.9,,115.8,105.5,97.5,99.05,,,73.05,,,,,,,,,,,,,,,,,,,,,,,,61.5,68.3,,80.95,92.35,97.1,109.75,118.75,,133.0,,149.35,,166.0,,185.3,,208.6,224.1,225.75,,251.55,,281.0,305.1,309.7,,346.95,,380.55,398.0,411.0,,451.3,,497.1,,544.7,580.6,,,648.45,692.3,720.45,,776.15,,,,,,,,,,1136.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:20,,,,,,,,,,,,,,,,897.55,,,,757.1,,688.0,,627.8,,569.0,,507.65,,455.7,431.0,404.05,375.0,356.3,,310.85,,273.6,255.2,242.05,,209.05,,176.85,166.65,155.2,141.1,131.4,,113.55,,96.9,,82.25,,72.1,,60.55,,,,,,,,,,,,,,,,,,,,,,,70.65,,83.0,91.0,100.8,114.55,123.5,,137.0,,153.45,,,,191.65,,214.85,226.4,235.0,,265.3,,289.0,,318.05,,348.7,,385.1,,429.15,,464.45,,510.2,530.95,555.0,,,,664.0,,,,800.0,,853.1,,,,996.55,,,,1156.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:25,,,1517.15,,,,,,,1116.05,,,,,,892.05,,,,754.0,,683.15,642.4,620.55,,558.4,,505.0,,452.45,,400.0,,355.3,,310.65,,273.45,,240.9,,207.5,,176.1,,153.6,,131.35,,113.05,,97.0,,82.25,,71.85,,,,,,,,,,,,,,,,,,,,,,,,64.45,71.6,,,92.95,103.9,116.35,126.3,,139.1,,155.2,,174.85,181.75,194.8,205.15,,228.5,238.0,,264.1,281.3,291.8,308.95,322.7,,355.35,372.85,389.6,,430.0,,470.85,,516.55,,565.95,589.3,,,670.0,713.7,,,792.85,,,,,,999.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:30,,,,,,,,,,1103.0,,,,,,889.25,,,,748.0,,680.0,653.45,617.0,,557.25,,496.55,,450.0,425.0,397.0,,348.0,,310.8,290.65,271.55,255.2,237.0,,203.5,191.2,175.45,162.7,151.0,140.55,129.9,121.65,111.0,,95.05,89.4,80.75,,71.0,,61.0,,,,,,,,,,,,,,,,,,,,,,65.85,72.0,,,94.2,105.0,118.1,128.45,,144.0,152.55,159.1,169.45,178.0,,197.0,209.6,219.65,231.3,241.85,,269.0,,300.0,,325.9,341.5,364.35,,396.6,,433.85,,475.05,,518.0,,565.4,,611.15,,,713.7,,,802.2,,,878.4,,,1005.85,,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:35,,,,,,,,,,1124.05,,,,,930.0,900.1,,,,760.95,,,656.8,,,564.6,,507.85,481.5,456.2,429.75,407.3,375.0,359.7,,317.4,,275.5,,241.85,,210.0,,177.75,167.35,153.2,,132.3,121.65,113.2,105.5,96.9,89.1,82.65,76.8,72.0,66.55,59.5,,,,,,,,,,,,,,,,,,,,,,63.5,71.45,,84.1,92.45,105.0,115.8,128.45,,139.25,,156.0,,172.7,,193.55,,213.8,,236.85,,262.9,276.65,290.1,,320.5,,,,388.5,,424.4,,468.25,,511.55,536.85,557.0,,607.65,,664.6,,,,788.95,,,,,,,,,,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:40,,,,,,,,,,,,,,,,903.85,,,,764.0,,,,,,573.65,,511.9,,456.45,,403.85,,358.6,,317.0,290.65,274.35,,242.45,,208.8,,178.35,,155.0,,132.45,124.15,112.4,,96.9,,81.8,,71.45,,60.45,,,,,,,,,,,,,,,,,,,,,,64.25,71.65,,84.1,91.85,101.85,116.25,126.35,,138.85,,155.95,,173.85,,192.5,,213.35,227.4,237.8,,261.8,,288.45,,320.0,,351.0,,386.0,407.6,426.4,,,,509.3,,559.0,,612.0,,,,,,788.0,,853.1,,,,,,,,1155.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:45,,,,,,,,,,1108.0,,,,,,887.2,,,,750.0,,685.0,,,591.0,568.0,,507.35,,456.0,425.6,404.55,,351.0,,310.0,,273.65,,244.15,,206.0,,177.55,164.5,156.0,,130.25,123.25,113.95,104.8,96.8,,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,78.25,85.5,93.0,,116.3,127.0,,139.95,,157.25,,173.5,,194.05,208.3,215.0,,242.95,,265.9,,,,321.35,,359.05,376.2,392.0,414.2,434.6,,474.45,,513.05,,558.65,,623.95,,664.5,,,,792.55,,857.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:50,,,,,,,,,,1125.0,,,,,,,,,,755.35,,,,629.0,,563.05,,504.75,,451.45,427.55,401.65,381.25,357.3,,312.75,295.8,275.0,,240.7,,207.3,,180.35,166.45,154.1,,132.7,,112.4,104.8,96.15,89.1,81.85,,70.8,,,,,,,,,,,,,,,,,,,,,,,,,72.8,,85.5,94.0,102.2,117.45,,,140.95,,155.9,,174.95,,196.55,204.9,216.35,,237.55,,263.0,,,,325.9,,355.85,376.2,391.35,,425.65,,467.75,,518.55,,559.75,,623.95,,678.0,,,,793.45,,861.95,,,,1005.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,13:55,,,,,,,,,,1125.0,,,,,,,,,,760.0,,,651.0,628.0,,561.9,,506.75,477.9,456.65,431.9,404.65,381.15,357.6,,310.65,,276.95,,244.75,,210.35,,180.2,,153.45,,131.6,,113.65,,96.4,,82.05,,71.65,,61.0,,,,,,,,,,,,,,,,,,,,,,64.25,71.8,,83.95,92.9,102.8,116.45,125.75,,140.0,152.55,155.1,,172.85,,194.8,,216.1,228.2,238.8,,262.85,,290.95,308.95,320.8,349.35,355.85,,389.0,414.2,424.75,,468.1,,511.0,,558.0,,,,666.0,,723.8,,796.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:00,,,,,,,,1212.0,,1115.0,,,,,,,,,,745.0,,,,617.2,,557.5,,500.95,,447.95,,401.8,,350.55,,308.6,,276.95,260.0,238.4,229.0,205.8,,176.7,167.1,152.45,,129.85,,111.0,,94.25,89.2,80.05,,70.1,,58.85,,,,,,,,,,,,,,,,,,,,,,,74.2,76.0,,93.05,,120.65,130.0,,143.4,,160.2,,,187.25,197.95,,216.5,231.3,243.0,,267.65,,296.0,,326.45,340.85,359.05,,393.15,415.0,434.65,,474.3,,520.05,,566.65,,,,,,,,802.45,,,,,,,,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:05,,,1517.15,,,,,,,1120.0,,,,,,,,,,765.0,,692.85,654.95,632.0,,574.35,537.0,503.05,,463.55,423.4,,,363.0,338.0,312.85,,281.1,,247.6,,209.05,,182.7,167.65,157.2,,133.15,,114.8,,,,82.0,,71.85,,,,,,,,,,,,,,,,,,,,,,,,64.0,71.05,,86.65,94.15,104.0,114.5,126.95,,139.0,,155.0,,170.0,,192.35,,217.05,,236.5,250.15,257.65,280.5,,,316.35,332.35,349.3,,392.0,,424.4,,459.0,,503.85,,562.35,584.8,,,671.3,693.85,730.45,,780.25,,846.2,,,,1003.55,,,,1158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:10,,,,,,,,,,,,,,,,,,,,751.25,,,,620.0,,560.05,,504.65,,453.15,,401.75,378.0,356.0,,313.9,294.1,274.05,,240.35,,210.2,,178.5,165.6,155.25,142.35,131.25,,112.9,,96.4,89.9,82.0,,71.4,,,,,,,,,,,,,,,,,,,,,,,,64.85,72.6,,84.4,93.7,,117.5,,,141.5,,157.95,,174.45,,195.35,,216.3,226.7,240.75,,265.75,,294.0,,324.45,,353.85,,390.8,,,,471.5,,518.25,,,591.0,,,673.65,701.3,,,796.0,,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:15,,,,,,,,,,,,,,,,,,,,755.7,,678.0,,619.2,,558.0,,507.95,476.45,454.4,429.65,404.3,,356.45,328.15,311.0,290.0,271.75,,242.4,,206.45,,178.0,,155.0,,129.95,,113.3,103.25,95.05,,80.45,,71.25,,59.5,,,,,,,,,,,,,,,,,,,,,,64.25,72.0,,,93.4,103.55,116.55,128.95,,140.95,151.6,156.05,,174.05,,193.9,,216.6,228.85,237.75,253.7,263.45,283.05,,,322.0,,355.7,375.85,388.5,,433.55,,468.45,,513.6,,560.35,,,,675.0,,734.65,,791.25,,,,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:20,,,,1340.0,,,,1194.7,,1110.0,,,,,,887.2,,,,744.45,,682.35,651.5,618.0,,554.5,,496.05,475.75,446.1,424.65,397.45,375.7,351.35,326.45,307.45,290.0,270.0,253.4,236.7,,205.0,190.65,174.95,162.5,152.0,138.35,128.95,120.0,110.1,102.05,94.0,87.45,80.0,76.15,70.05,63.45,59.0,,,,,,,,,,,,,,,,,,,,,,64.45,71.55,,84.7,93.4,,119.3,128.75,,142.15,,157.0,,173.05,,198.2,,216.5,228.5,243.6,256.1,268.6,,296.8,311.85,328.2,342.25,360.0,376.4,395.05,,434.95,,476.5,,523.6,,570.95,595.0,619.9,,679.5,,733.45,,803.95,,,,,,,,1083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:25,,,1522.7,,,,,1193.6,,,,,,,,892.3,,,,750.95,,686.6,652.05,616.05,,558.6,,498.8,,450.0,423.8,397.0,,349.1,,307.1,,269.4,252.3,237.4,,202.75,189.0,174.6,,150.5,,128.5,,109.75,,93.8,,79.25,73.6,69.4,,57.15,,,,,,,,,,,,,,,,,,,,,,64.0,71.85,,84.85,93.7,,116.5,127.1,,140.05,,156.95,,175.0,,195.25,,216.65,,241.75,252.9,264.45,283.05,292.4,307.9,324.0,338.8,355.0,374.15,390.5,,429.5,,471.45,489.0,516.45,536.85,561.8,,618.0,,,,,,794.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:30,,,1532.75,,,,,1194.85,,1123.15,,,1009.65,970.0,,894.95,,828.95,784.9,754.0,721.4,685.55,661.5,622.95,,562.0,,507.15,475.75,449.3,427.2,399.4,373.75,353.25,,308.75,294.05,270.4,252.8,237.1,223.75,203.95,,175.5,164.35,152.8,138.35,130.0,120.0,110.1,102.0,94.85,86.7,80.25,,69.05,,56.95,,,,,,,,,,,,,,,,,,,,,,63.0,72.3,76.25,,93.3,101.55,117.15,124.6,,140.55,,155.0,,173.25,,194.35,,215.0,224.9,235.0,248.3,263.6,274.7,287.5,307.1,321.65,,352.95,,389.8,,423.4,,465.3,,513.6,,559.2,,611.6,,660.0,,,753.9,793.6,822.3,,,,,989.0,,,,1158.0,,,,,1410.4,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:35,,,,1335.0,,,,1194.25,1150.85,1115.0,,,999.35,960.0,,893.15,,,,747.0,,681.0,,619.6,,556.9,532.15,501.85,475.6,449.8,,,,348.45,328.3,308.0,285.0,268.0,248.75,237.45,216.7,202.05,,175.65,161.85,153.6,,130.4,120.75,111.25,,95.25,,80.75,,70.45,63.0,58.75,,,,,,,,,,,,,,,,,,,,,,,70.5,76.1,85.2,93.75,,115.0,124.6,,139.4,,154.55,,170.9,,192.5,,213.6,225.6,240.3,,264.0,,292.4,308.05,321.45,336.8,355.35,,387.95,415.0,,446.95,465.3,,513.15,,557.15,595.0,616.0,,665.85,,,,794.0,,,,928.0,,998.1,,,,,,,,,1418.7,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:40,,,1535.0,,,,,1202.85,,1116.95,,,1000.5,,,899.65,,,,754.65,,,,618.0,,559.15,531.05,503.65,,451.45,,396.35,,352.9,,304.8,285.0,269.45,,238.65,,204.0,,176.95,161.75,154.65,,130.55,,110.6,,94.15,,80.2,,69.0,,,,,,,,,,,,,,,,,,,,,,,,62.8,69.95,75.0,,91.05,101.45,114.75,125.0,,138.0,147.05,153.95,,169.5,,192.0,,212.0,224.7,235.0,,260.2,,288.45,,317.85,335.75,349.0,,385.45,,424.4,,462.6,,509.3,,553.75,584.65,605.75,,659.95,694.6,,,783.15,,,,915.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,14:45,,,1535.0,,,,,1202.85,,,,,,,,892.0,,,,755.05,,673.45,,,,561.05,,503.5,,453.45,,400.65,,353.1,,310.0,,271.85,,238.8,,203.45,,177.0,164.7,154.8,140.85,130.4,121.35,111.0,102.0,94.65,,80.75,,69.6,,,,,,,,,,,,,,,,,,,,,,,,63.55,70.75,,84.0,92.8,,116.1,124.2,,139.05,,154.0,,171.95,,192.65,205.15,214.0,225.1,235.75,,261.1,,287.15,301.7,317.3,332.65,349.45,,385.6,,422.4,,463.0,,505.65,,555.55,,,,661.0,,,,782.9,,,,,,998.1,,,,,,,1317.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
