Date,Time,Type,Strike,Open_5m
2025-01-04,11:25,CE,23000,799.85
2025-01-04,11:25,CE,23200,675.0
2025-01-04,11:25,CE,23250,618.7
2025-01-04,11:25,CE,23300,610.0
2025-01-04,11:25,CE,23400,537.65
2025-01-04,11:25,CE,23500,493.2
2025-01-04,11:25,CE,23600,437.25
2025-01-04,11:25,CE,23650,413.45
2025-01-04,11:25,CE,23700,387.15
2025-01-04,11:25,CE,23800,338.15
2025-01-04,11:25,CE,23900,291.8
2025-01-04,11:25,CE,24000,264.5
2025-01-04,11:25,CE,24100,222.95
2025-01-04,11:25,CE,24150,210.05
2025-01-04,11:25,CE,24200,195.45
2025-01-04,11:25,CE,24250,178.0
2025-01-04,11:25,CE,24300,166.55
2025-01-04,11:25,CE,24350,156.6
2025-01-04,11:25,CE,24400,145.65
2025-01-04,11:25,CE,24450,134.0
2025-01-04,11:25,CE,24500,125.6
2025-01-04,11:25,CE,24600,105.25
2025-01-04,11:25,CE,24700,91.8
2025-01-04,11:25,CE,24750,84.95
2025-01-04,11:25,CE,24800,80.05
2025-01-04,11:25,CE,24900,65.5
2025-01-04,11:25,PE,21400,57.8
2025-01-04,11:25,PE,21500,63.6
2025-01-04,11:25,PE,21700,76.75
2025-01-04,11:25,PE,21800,85.6
2025-01-04,11:25,PE,21900,92.85
2025-01-04,11:25,PE,22000,105.3
2025-01-04,11:25,PE,22100,111.5
2025-01-04,11:25,PE,22200,126.75
2025-01-04,11:25,PE,22250,135.0
2025-01-04,11:25,PE,22300,141.7
2025-01-04,11:25,PE,22400,157.95
2025-01-04,11:25,PE,22450,170.0
2025-01-04,11:25,PE,22500,179.0
2025-01-04,11:25,PE,22550,192.6
2025-01-04,11:25,PE,22600,199.7
2025-01-04,11:25,PE,22650,213.3
2025-01-04,11:25,PE,22700,218.45
2025-01-04,11:25,PE,22800,240.95
2025-01-04,11:25,PE,22850,249.65
2025-01-04,11:25,PE,22900,272.85
2025-01-04,11:25,PE,22950,287.3
2025-01-04,11:25,PE,23000,295.0
2025-01-04,11:25,PE,23050,314.1
2025-01-04,11:25,PE,23100,322.7
2025-01-04,11:25,PE,23150,343.5
2025-01-04,11:25,PE,23200,363.0
2025-01-04,11:25,PE,23250,377.25
2025-01-04,11:25,PE,23300,394.15
2025-01-04,11:25,PE,23350,409.55
2025-01-04,11:25,PE,23400,435.6
2025-01-04,11:25,PE,23450,456.55
2025-01-04,11:25,PE,23500,470.35
2025-01-04,11:25,PE,23550,497.5
2025-01-04,11:25,PE,23600,523.3
2025-01-04,11:25,PE,23650,540.45
2025-01-04,11:25,PE,23700,567.95
2025-01-04,11:25,PE,23800,624.1
2025-01-04,11:25,PE,23900,684.5
2025-01-04,11:25,PE,24000,728.9
2025-01-04,11:25,PE,24300,940.75
2025-01-04,11:25,PE,24500,1088.0
2025-01-04,11:30,CE,22000,1580.0
2025-01-04,11:30,CE,22500,1170.0
2025-01-04,11:30,CE,22750,969.55
2025-01-04,11:30,CE,22800,951.55
2025-01-04,11:30,CE,23000,792.45
2025-01-04,11:30,CE,23200,664.05
2025-01-04,11:30,CE,23250,640.55
2025-01-04,11:30,CE,23300,600.0
2025-01-04,11:30,CE,23400,548.55
2025-01-04,11:30,CE,23500,490.7
2025-01-04,11:30,CE,23600,437.7
2025-01-04,11:30,CE,23700,383.15
2025-01-04,11:30,CE,23800,340.45
2025-01-04,11:30,CE,23900,298.9
2025-01-04,11:30,CE,24000,263.75
2025-01-04,11:30,CE,24050,235.1
2025-01-04,11:30,CE,24100,222.8
2025-01-04,11:30,CE,24150,209.65
2025-01-04,11:30,CE,24200,193.55
2025-01-04,11:30,CE,24250,177.75
2025-01-04,11:30,CE,24300,165.5
2025-01-04,11:30,CE,24350,155.0
2025-01-04,11:30,CE,24400,144.95
2025-01-04,11:30,CE,24450,131.55
2025-01-04,11:30,CE,24500,125.35
2025-01-04,11:30,CE,24600,105.0
2025-01-04,11:30,CE,24700,91.65
2025-01-04,11:30,CE,24800,79.45
2025-01-04,11:30,CE,24850,70.75
2025-01-04,11:30,CE,24900,65.0
2025-01-04,11:30,PE,21400,57.35
2025-01-04,11:30,PE,21500,63.5
2025-01-04,11:30,PE,21700,76.85
2025-01-04,11:30,PE,21800,86.35
2025-01-04,11:30,PE,21900,96.1
2025-01-04,11:30,PE,22000,106.45
2025-01-04,11:30,PE,22100,114.65
2025-01-04,11:30,PE,22200,127.5
2025-01-04,11:30,PE,22300,142.95
2025-01-04,11:30,PE,22400,160.0
2025-01-04,11:30,PE,22500,179.15
2025-01-04,11:30,PE,22550,196.8
2025-01-04,11:30,PE,22600,197.5
2025-01-04,11:30,PE,22650,210.7
2025-01-04,11:30,PE,22700,219.8
2025-01-04,11:30,PE,22800,244.1
2025-01-04,11:30,PE,22850,255.55
2025-01-04,11:30,PE,22900,270.35
2025-01-04,11:30,PE,22950,282.15
2025-01-04,11:30,PE,23000,296.7
2025-01-04,11:30,PE,23100,328.7
2025-01-04,11:30,PE,23200,357.0
2025-01-04,11:30,PE,23250,385.0
2025-01-04,11:30,PE,23300,404.9
2025-01-04,11:30,PE,23350,413.5
2025-01-04,11:30,PE,23400,431.45
2025-01-04,11:30,PE,23450,458.5
2025-01-04,11:30,PE,23500,473.15
2025-01-04,11:30,PE,23550,502.45
2025-01-04,11:30,PE,23600,517.7
2025-01-04,11:30,PE,23650,557.6
2025-01-04,11:30,PE,23700,565.0
2025-01-04,11:30,PE,23800,617.55
2025-01-04,11:30,PE,23850,644.85
2025-01-04,11:30,PE,24000,740.1
2025-01-04,11:30,PE,24250,908.75
2025-01-04,11:30,PE,24500,1108.0
2025-01-04,11:35,CE,22000,1572.0
2025-01-04,11:35,CE,22500,1165.0
2025-01-04,11:35,CE,22800,925.95
2025-01-04,11:35,CE,22900,860.0
2025-01-04,11:35,CE,23000,790.0
2025-01-04,11:35,CE,23200,657.55
2025-01-04,11:35,CE,23300,594.85
2025-01-04,11:35,CE,23400,527.9
2025-01-04,11:35,CE,23500,479.65
2025-01-04,11:35,CE,23600,428.0
2025-01-04,11:35,CE,23700,372.55
2025-01-04,11:35,CE,23800,332.0
2025-01-04,11:35,CE,23900,290.85
2025-01-04,11:35,CE,24000,257.2
2025-01-04,11:35,CE,24050,235.05
2025-01-04,11:35,CE,24100,220.05
2025-01-04,11:35,CE,24150,202.2
2025-01-04,11:35,CE,24200,189.6
2025-01-04,11:35,CE,24250,175.65
2025-01-04,11:35,CE,24300,164.7
2025-01-04,11:35,CE,24350,151.0
2025-01-04,11:35,CE,24400,141.8
2025-01-04,11:35,CE,24450,130.25
2025-01-04,11:35,CE,24500,122.5
2025-01-04,11:35,CE,24600,104.1
2025-01-04,11:35,CE,24700,89.95
2025-01-04,11:35,CE,24750,83.55
2025-01-04,11:35,CE,24800,77.8
2025-01-04,11:35,CE,24850,68.75
2025-01-04,11:35,PE,21400,59.1
2025-01-04,11:35,PE,21500,65.25
2025-01-04,11:35,PE,21700,78.85
2025-01-04,11:35,PE,21800,86.45
2025-01-04,11:35,PE,21900,96.1
2025-01-04,11:35,PE,22000,109.95
2025-01-04,11:35,PE,22100,118.35
2025-01-04,11:35,PE,22200,133.25
2025-01-04,11:35,PE,22300,149.4
2025-01-04,11:35,PE,22400,169.95
2025-01-04,11:35,PE,22500,185.35
2025-01-04,11:35,PE,22550,196.8
2025-01-04,11:35,PE,22600,205.0
2025-01-04,11:35,PE,22700,225.05
2025-01-04,11:35,PE,22800,252.0
2025-01-04,11:35,PE,22900,280.05
2025-01-04,11:35,PE,22950,296.05
2025-01-04,11:35,PE,23000,305.55
2025-01-04,11:35,PE,23100,337.05
2025-01-04,11:35,PE,23200,369.0
2025-01-04,11:35,PE,23250,386.1
2025-01-04,11:35,PE,23300,404.0
2025-01-04,11:35,PE,23400,450.0
2025-01-04,11:35,PE,23500,485.3
2025-01-04,11:35,PE,23600,530.45
2025-01-04,11:35,PE,23700,578.7
2025-01-04,11:35,PE,23800,632.8
2025-01-04,11:35,PE,23850,661.7
2025-01-04,11:35,PE,23900,701.65
2025-01-04,11:35,PE,24000,755.0
2025-01-04,11:35,PE,24100,832.15
2025-01-04,11:35,PE,24200,885.0
2025-01-04,11:35,PE,24900,1426.75
2025-01-04,11:40,CE,21500,2000.0
2025-01-04,11:40,CE,22000,1550.0
2025-01-04,11:40,CE,22500,1155.0
2025-01-04,11:40,CE,22800,927.4
2025-01-04,11:40,CE,23000,782.25
2025-01-04,11:40,CE,23200,654.7
2025-01-04,11:40,CE,23250,604.95
2025-01-04,11:40,CE,23300,591.0
2025-01-04,11:40,CE,23400,530.05
2025-01-04,11:40,CE,23500,472.9
2025-01-04,11:40,CE,23600,425.5
2025-01-04,11:40,CE,23700,373.95
2025-01-04,11:40,CE,23750,352.35
2025-01-04,11:40,CE,23800,329.45
2025-01-04,11:40,CE,23850,302.45
2025-01-04,11:40,CE,23900,288.0
2025-01-04,11:40,CE,23950,267.15
2025-01-04,11:40,CE,24000,255.2
2025-01-04,11:40,CE,24050,235.05
2025-01-04,11:40,CE,24100,221.15
2025-01-04,11:40,CE,24150,199.75
2025-01-04,11:40,CE,24200,188.2
2025-01-04,11:40,CE,24250,175.3
2025-01-04,11:40,CE,24300,162.6
2025-01-04,11:40,CE,24350,148.75
2025-01-04,11:40,CE,24400,140.1
2025-01-04,11:40,CE,24450,130.25
2025-01-04,11:40,CE,24500,121.15
2025-01-04,11:40,CE,24600,103.85
2025-01-04,11:40,CE,24700,88.2
2025-01-04,11:40,CE,24750,82.3
